FrameID	CellID	Guess_Center_x	Guess_Center_y	Guess_Eccentric_x	Guess_Eccentric_y	Guess_Width	Guess_Area	Center_x	Center_y	Eccentric_x	Eccentric_y	Width	Area	EdgeDistance_Radius	EdgeDistance_Error	Density_In_Ellipse	Contour_pixels	Ramanujan	Red_Intensity_LogFold_Error	Red_Green_Correlation	Cell_type	MassCenter_x	MassCenter_y	MassCenter_center_dist	budneck_x	budneck_y	budneck_center_dist	Rel_Cell_major	Rel_Cell_area	Rel_Cell_dist	Rel_EdgeDistance_Error	Rel_Density_In_Ellipse	Rel_contour_pixels	Ramanujan	Rel_Red_Intensity_LogFold_Error	Cell_prob_log_factor	Cell_error	Cell_prob	Relation_prob_log_factor	Relation_error	Relation_prob	Rel_Cell_ID	Red_MEAN	Red_STDV	Red_SKEW	Red_KURT	Green_MEAN	Green_STDV	Green_SKEW	Green_KURT	G_SELF_DST_MEAN	G_SELF_DST_STDV	G_SELF_DST_SKEW	G_SELF_DST_KURT	G_MASC_DST_MEAN	G_MASC_DST_STDV	G_MASC_DST_SKEW	G_MASC_DST_KURT	G_EDGE_DST_MEAN	G_EDGE_DST_STDV	G_EDGE_DST_SKEW	G_EDGE_DST_KURT	G_CENT_DST_MEAN	G_CENT_DST_STDV	G_CENT_DST_SKEW	G_CENT_DST_KURT	G_BUDN_DST_MEAN	G_BUDN_DST_STDV	G_BUDN_DST_SKEW	G_BUDN_DST_KURT	Intensity_MEAN	Intensity_STDV	Intensity_SKEW	Intensity_KURT	N_SELF_DST_MEAN	N_SELF_DST_STDV	N_SELF_DST_SKEW	N_SELF_DST_KURT	N_MASC_DST_MEAN	N_MASC_DST_STDV	N_MASC_DST_SKEW	N_MASC_DST_KURT	N_EDGE_DST_MEAN	N_EDGE_DST_STDV	N_EDGE_DST_SKEW	N_EDGE_DST_KURT	N_CENT_DST_MEAN	N_CENT_DST_STDV	N_CENT_DST_SKEW	N_CENT_DST_KURT	N_BUDN_DST_MEAN	N_BUDN_DST_STDV	N_BUDN_DST_SKEW	N_BUDN_DST_KURT	NR_SELF_DST_MEAN	NR_SELF_DST_STDV	NR_SELF_DST_SKEW	NR_SELF_DST_KURT	NR_MASC_DST_MEAN	NR_MASC_DST_STDV	NR_MASC_DST_SKEW	NR_MASC_DST_KURT
3	1334	1242.184353	538.639187	-10.879585	-1.350991	43.905864	1311.719822	1241.985046	538.435996	9.838651	0.265511	44.861001	1415.998272	21.672635	0.001617	0.996949	126	0.941111	0.150272	0.547836	m	1240.370995	537.798116	1.735527	1262.291139	543.525316	20.934149	32.661723	796.282518	16.277987	0.005008	0.985248	97	0.962278	0.097728	-6.727083	-0.632164	0.983702	-7.021922	-0.741172	0.975788	1335	33.237475	12.287786	-0.419255	2.108396	33.117742	26.204006	2.192922	7.442710	15.667291	8.089592	0.440595	2.642540	11.113038	5.655947	0.152568	2.017243	10.324873	5.263046	-0.062593	1.902558	11.345135	5.457728	0.033265	1.991735	24.305755	8.835499	-0.376018	2.650539	28.496966	22.547874	2.192922	7.442710	-0.045312	-0.012746	0.022759	0.078942	-0.144389	0.134830	0.316164	-0.399529	0.159695	0.134460	-0.358870	-0.379822	-0.122394	0.123446	0.310512	-0.363796	0.036882	-0.097953	-0.144112	0.457415	-0.109043	-0.031287	0.212784	0.265796	-inf	nan	nan	nan
3	1335	1275.011995	547.834771	-3.974310	-1.510314	31.244842	737.797040	1275.654433	548.169102	1.952915	-3.837590	32.661723	796.282518	16.277987	0.005008	0.985248	97	0.962278	0.097728	0.758200	b	1275.122070	548.415313	0.586541	1262.291139	543.525316	14.147168	44.861001	1415.998272	21.672635	0.001617	0.996949	126	0.941111	0.150272	-7.021922	-0.741172	0.975788	-6.727083	-0.632164	0.983702	1334	27.076313	10.614330	-0.157718	1.943223	31.021698	20.813306	1.426230	4.278995	11.785872	5.921098	0.429532	2.688863	8.377141	4.103305	0.128847	2.005690	7.556129	3.737998	-0.093749	1.894207	8.405112	4.087968	0.108580	2.013639	15.427655	6.130550	0.100124	2.362750	28.133443	18.875497	1.426230	4.278995	-0.054369	-0.017336	0.070410	0.125842	-0.114544	0.092294	0.320461	-0.244775	0.120800	0.068877	-0.274282	-0.172664	-0.112740	0.088767	0.303681	-0.243096	-0.007478	-0.060838	0.126800	0.217551	-0.089499	-0.039774	0.176243	0.272468	-inf	nan	nan	nan
3	1336	746.074996	558.696370	-12.891624	-2.801732	49.134679	1599.539192	745.547602	558.477970	11.743391	1.371512	49.853081	1712.689038	23.837870	0.002234	0.996664	137	0.929459	0.094038	0.614717	m	748.763681	560.456793	3.776097	767.762712	549.381356	24.005406	20.949353	273.023699	9.765302	0.011000	0.977645	58	0.971001	0.022099	-7.006719	-0.527365	0.980648	-6.390411	-2.168939	0.947854	1339	32.467354	11.869064	-0.168041	2.206811	49.421190	57.995431	2.451678	8.275675	15.667338	8.829660	0.545250	2.643446	11.008069	6.371245	0.545125	2.381255	11.613051	5.324115	-0.142250	2.108661	12.032495	5.588859	0.149338	2.213915	23.842474	8.774149	0.414172	3.002400	44.985552	52.790240	2.451678	8.275675	-0.183274	0.010844	0.328429	0.189350	-0.265431	0.036977	0.606656	0.138545	0.182637	0.013381	-0.497232	-0.102995	-0.154275	0.007867	0.456233	-0.040067	-0.099053	-0.170099	0.514886	0.760680	-0.206288	-0.041152	0.305241	0.244026	-inf	nan	nan	nan
3	1337	815.290102	566.586255	-5.063466	-7.244507	45.186877	1475.862387	815.340784	566.427376	5.755930	8.837304	47.943207	1619.348277	23.279963	0.001720	0.998875	134	0.936794	0.103022	0.721028	m	812.449328	564.554554	3.444993	798.666667	549.875000	23.494836	17.790723	201.479516	8.514533	0.011863	0.970747	49	0.953643	-0.005980	-6.847958	-1.893164	0.938102	-6.358233	-2.608538	0.923630	1340	32.570533	13.977234	0.165731	2.203773	55.947042	73.523006	2.296780	7.095517	14.066743	8.091993	0.663027	2.926415	9.788158	5.994085	0.726273	2.617716	12.576212	5.296369	-0.419816	2.264008	10.618322	5.554075	0.347483	2.234137	21.428254	8.836800	0.654465	3.059502	50.470223	66.325625	2.296780	7.095517	-0.117130	-0.028972	0.062922	0.008897	-0.313413	0.049376	0.815323	0.392487	0.227601	0.023227	-0.633194	0.163710	-0.224150	0.038241	0.603076	0.046061	-0.144869	-0.168510	0.706708	0.973164	-0.258501	-0.082525	0.393201	0.514981	-inf	nan	nan	nan
3	1338	780.980232	582.932931	4.465130	11.085660	41.399892	1099.113810	780.740446	582.863071	4.935914	11.827973	43.672343	1210.541471	20.170785	0.006123	0.998138	117	0.939873	0.108470	0.680911	c	776.760341	583.508354	4.032074	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	-7.032150	-1.310096	0.957599	0.000000	0.000000	0.000000	-1	30.995991	12.998443	0.079143	1.987643	54.630324	70.116766	2.374937	7.744535	12.585860	7.267865	0.608623	2.756711	8.810435	5.296238	0.716477	2.679528	9.426626	4.032493	-0.103046	2.281508	10.114377	4.428597	0.258736	2.505437	nan	nan	nan	nan	49.014629	62.909151	2.374937	7.744535	-0.118731	-0.049875	0.051208	0.006312	-0.303180	0.032401	0.777607	0.496315	0.132694	-0.018597	-0.321988	0.064730	-0.160284	-0.019942	0.466962	0.129305	nan	nan	nan	nan	-0.244309	-0.072092	0.333078	0.320266	-inf	nan	nan	nan
3	1339	772.883843	545.222412	-0.807656	3.372501	18.676646	254.369333	773.813246	544.921146	1.158707	6.029553	20.949353	273.023699	9.765302	0.011000	0.977645	58	0.971001	0.022099	0.492180	b	773.859822	544.787269	0.141748	767.762712	549.381356	7.516811	49.853081	1712.689038	23.837870	0.002234	0.996664	137	0.929459	0.094038	-6.390411	-2.168939	0.947854	-7.006719	-0.527365	0.980648	1336	18.684672	5.509460	-0.176147	2.167305	16.978391	3.724070	0.056221	2.472577	8.275251	3.991334	0.260121	2.424123	6.050887	2.369205	-0.232659	2.326029	3.675073	2.018582	0.350526	2.045761	6.054135	2.365129	-0.242806	2.313621	9.300603	3.746674	-0.150272	2.231242	16.607297	3.642674	0.056221	2.472577	0.007823	0.029012	-0.014518	-0.014317	0.048059	0.008479	-0.089353	0.041566	-0.059203	0.005978	0.122974	0.062511	0.049384	0.008108	-0.092457	0.041546	0.057236	0.027641	-0.134135	-0.003305	0.046031	0.041795	-0.034558	-0.061324	-inf	nan	nan	nan
3	1340	795.650243	547.242328	-3.573139	-4.021170	18.634527	222.679880	793.929974	545.638621	2.719421	-4.070920	17.790723	201.479516	8.514533	0.011863	0.970747	49	0.953643	-0.005980	0.383839	b	794.104074	545.665871	0.176220	798.666667	549.875000	6.354775	47.943207	1619.348277	23.279963	0.001720	0.998875	134	0.936794	0.103022	-6.358233	-2.608538	0.923630	-6.847958	-1.893164	0.938102	1337	17.313903	4.557805	0.083482	2.293810	16.074284	3.152516	0.182276	2.289205	7.189826	3.452044	0.225928	2.363285	5.261556	2.035151	-0.293595	2.252326	3.196871	1.693141	0.404773	2.122854	5.265023	2.033806	-0.288157	2.265972	7.781660	3.135998	-0.049187	2.155840	16.170700	3.171425	0.182276	2.289205	0.016133	0.034199	-0.039071	-0.033993	0.052916	0.007683	-0.131286	0.055451	-0.060494	-0.012836	0.140804	0.122057	0.053687	0.006306	-0.127301	0.055658	0.018417	0.010806	-0.026452	-0.003186	0.047786	0.043822	-0.047729	-0.090530	-inf	nan	nan	nan
3	1341	367.332290	562.333869	-2.076794	7.452196	31.907182	699.288617	367.245468	562.297731	2.828552	-6.878177	33.320257	774.055793	16.281963	0.002746	0.992027	101	1.017625	-0.551490	0.730358	l	369.421417	563.953513	2.734295	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	-6.997422	-3.555636	0.712271	0.000000	0.000000	0.000000	-1	13.992479	2.893851	0.380074	2.710147	65.553108	57.709759	1.257299	3.241531	10.800597	5.692120	0.556945	2.868917	7.641879	4.020582	0.509648	2.548047	7.869615	3.696893	-0.090037	1.954920	8.166514	3.917390	0.094464	2.090190	nan	nan	nan	nan	113.789545	100.174765	1.257299	3.241531	-0.188307	-0.053312	0.322348	0.395420	-0.285500	-0.041260	0.665867	0.374007	0.236009	0.032790	-0.473342	-0.201830	-0.205739	0.018085	0.453789	-0.161777	nan	nan	nan	nan	-0.238624	-0.136548	0.340095	0.519694	-inf	nan	nan	nan
3	1342	1001.569493	683.640373	12.994401	-3.108321	51.701915	1797.282470	1001.264338	683.338978	14.896185	-2.852269	54.691781	1949.308641	25.449496	0.003842	0.997176	152	0.963699	0.167394	0.669955	m	1000.553499	687.647247	4.366518	975.469697	679.787879	26.037930	42.870071	1299.614219	20.765126	0.001868	0.994527	122	0.950278	0.186595	-7.242311	-0.885609	0.965496	-6.927503	-0.329751	0.985259	1354	35.176630	14.766131	0.123852	2.303754	46.709481	58.077780	2.673576	9.536109	16.621386	9.468536	0.530842	2.615494	11.652061	6.874070	0.555980	2.358085	11.860710	5.472192	-0.073864	2.161942	12.965924	5.827288	0.211995	2.324857	28.085442	9.232968	0.008514	3.115494	39.509983	49.126045	2.673576	9.536109	-0.138752	0.004868	0.184276	0.040525	-0.267674	0.069450	0.682173	0.152569	0.150739	0.023445	-0.407368	-0.121375	-0.155120	0.028685	0.493349	-0.041778	0.000025	-0.227022	0.121648	0.973337	-0.213267	-0.043474	0.302497	0.239646	-inf	nan	nan	nan
3	1343	920.976070	694.052626	-0.000002	-0.000003	51.793789	2106.906395	920.468443	693.345862	2.460113	-11.384101	53.859673	2037.104602	25.826637	0.002755	0.991661	151	0.937940	0.295156	0.607444	m	918.014669	688.833299	5.136559	901.613208	711.547170	26.207012	41.684485	1207.931632	20.111903	0.003138	0.988030	118	0.949854	0.348240	-7.314343	-1.059534	0.956296	-7.034807	-0.873704	0.972104	1353	40.070980	19.152587	0.395921	2.186598	43.413535	48.734038	2.676246	9.228544	18.405822	10.270867	0.402198	2.330452	13.187968	6.947186	0.423575	2.345277	11.119726	5.379214	0.007221	2.209882	14.772912	5.505569	-0.022411	2.348764	30.243796	9.616423	-0.466550	3.087416	32.317700	36.278364	2.676246	9.228544	-0.085210	0.022765	0.092307	-0.029760	-0.174025	0.076548	0.516520	-0.031622	0.148602	0.008536	-0.464905	-0.270882	-0.084876	0.005890	0.448380	-0.234118	0.062233	-0.183333	-0.295366	0.947313	-0.146024	0.000453	0.238161	0.094379	-inf	nan	nan	nan
3	1344	950.524658	725.934555	-8.678032	-1.514874	47.059011	1612.805154	950.862669	726.273711	8.246753	-0.238802	48.027337	1694.032299	23.781777	0.001164	0.995702	135	0.922596	-0.022735	0.693079	c	950.635575	725.266531	1.032465	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	-6.979585	-1.120999	0.966396	0.000000	0.000000	0.000000	-1	28.873513	11.929998	0.048186	2.002549	30.212962	14.665301	0.879976	3.180104	18.100152	8.827278	0.346734	2.548266	13.012004	5.786213	-0.082147	2.062471	10.593340	5.563496	0.091237	1.993165	13.061611	5.766510	-0.101732	2.055055	nan	nan	nan	nan	30.907724	15.002537	0.879976	3.180104	-0.025801	-0.006300	0.057648	0.091418	-0.065098	0.103463	0.212218	-0.344600	0.079381	0.085955	-0.199640	-0.297262	-0.064009	0.095018	0.217050	-0.338529	nan	nan	nan	nan	-0.045050	-0.022757	0.136010	0.200374	-inf	nan	nan	nan
3	1345	1080.153088	778.914786	-10.954077	-9.800136	50.915751	1662.449878	1080.589956	779.389950	9.336403	8.098703	50.916690	1769.070143	24.079705	0.003021	0.993803	147	0.979539	0.179074	0.746119	m	1074.554414	778.007272	6.191895	1064.350000	761.994444	23.797894	28.920287	534.638213	13.403642	0.008792	0.981787	81	0.972755	0.159708	-7.078722	-0.273864	0.983808	-6.589110	-1.395106	0.969976	1359	35.406418	15.719515	0.173565	2.453812	53.104731	66.929255	2.292930	7.410313	15.596931	9.143399	0.620421	2.678558	11.013315	6.496264	0.757912	2.970629	10.524229	4.739138	0.031440	2.338903	13.230535	5.173441	0.017883	2.371358	20.811886	9.537921	0.729681	2.967454	44.397911	55.955826	2.292930	7.410313	-0.070672	-0.009620	0.040103	-0.025419	-0.272744	-0.005800	0.661314	0.654478	0.097854	-0.045074	-0.299585	-0.021666	-0.080125	-0.032782	0.296912	-0.034007	-0.169576	-0.125435	0.660579	0.856095	-0.217074	-0.018754	0.389480	0.300635	-inf	nan	nan	nan
3	1346	878.409966	694.295667	-7.760495	-10.815031	46.111627	1363.531385	877.547558	692.356279	6.854232	5.225199	43.251587	1327.928957	21.018041	0.003640	0.985463	128	0.982266	0.032949	0.599336	d	880.402052	693.105714	2.951235	890.120000	701.925714	15.800012	41.684485	1207.931632	20.111903	0.003138	0.988030	118	0.949854	0.348240	-6.887121	-0.570283	0.982051	-7.034807	-0.873704	0.972104	1353	29.207965	10.424674	-0.123953	2.154564	31.023739	18.521613	1.786946	6.088274	16.326987	8.259862	0.364447	2.485151	11.778000	5.357783	0.085431	2.192537	8.681663	4.639241	0.095681	2.044706	12.294250	4.998454	-0.102883	2.182139	16.148710	8.884167	0.407970	2.199803	30.018185	17.921283	1.786946	6.088274	-0.050509	0.028191	0.115803	0.018164	-0.078756	0.052871	0.235070	-0.130141	0.066345	-0.005069	-0.156057	-0.049858	-0.040156	0.001024	0.095492	-0.045493	-0.076733	0.011736	0.222634	0.112990	-0.060399	-0.011877	0.097236	0.064923	-inf	nan	nan	nan
3	1347	1031.759795	790.997948	-8.091560	-11.902710	49.857539	1594.064617	1031.892116	791.358345	8.722538	11.410968	51.039905	1683.883089	23.647697	0.004154	0.995668	141	0.960663	0.043943	0.669317	m	1028.937565	788.313459	4.242723	1010.763889	780.430556	23.786941	30.147064	680.568736	15.212864	0.004669	0.978413	91	0.973211	0.069618	-6.964003	-0.214616	0.986358	-6.876702	-1.062016	0.971273	1357	30.855363	12.903387	0.157084	2.048986	52.217225	57.517641	2.052904	6.476009	15.426489	8.583253	0.632006	2.950933	10.899919	6.088082	0.609357	2.730053	11.889365	5.302697	-0.278861	2.098445	11.863832	5.754821	0.205567	2.198537	21.229742	9.882981	0.430636	2.665392	49.972314	55.044856	2.052904	6.476009	-0.089815	0.002203	0.100983	0.058009	-0.238355	0.040146	0.507743	0.245441	0.219374	0.047040	-0.576366	-0.104738	-0.165544	0.066024	0.439373	-0.177966	-0.129534	-0.061895	0.335895	0.419431	-0.203239	-0.066164	0.352101	0.504691	-inf	nan	nan	nan
3	1348	998.595139	605.201292	-10.931737	-0.459443	45.321203	1412.710061	997.958516	605.434424	8.930927	2.338659	45.585266	1483.611825	22.184621	0.002111	0.994247	128	0.933338	0.175360	0.727111	m	998.878327	602.096814	3.462037	1016.794118	597.735294	20.348379	31.731325	766.390829	16.154558	0.001371	0.994586	90	0.914490	0.235516	-6.543467	-0.397902	0.989208	-6.988649	-1.978589	0.923597	1350	34.391803	14.755747	-0.029103	1.928400	55.622418	61.064017	1.735596	4.760289	14.437426	7.823585	0.526414	2.749854	10.223612	5.508773	0.465497	2.445914	10.653353	4.883054	-0.167325	2.129481	11.000156	5.083738	0.198842	2.249698	19.989619	8.680394	0.134200	2.426599	46.675817	51.242160	1.735596	4.760289	-0.131225	-0.028445	0.165052	0.197972	-0.221992	0.042823	0.531590	0.146391	0.145398	0.034703	-0.396639	-0.096734	-0.153107	0.029116	0.445607	-0.065671	-0.108093	-0.076418	0.177041	0.307572	-0.186792	-0.066708	0.271909	0.349479	-inf	nan	nan	nan
3	1349	924.041164	592.717543	10.572242	9.781432	49.893732	1596.379810	923.552984	593.025445	10.840643	12.411195	52.895568	1711.192081	23.707759	0.007579	0.995576	145	0.975576	0.071517	0.631268	m	926.851599	597.943769	5.922058	929.961538	619.384615	27.127024	42.932651	1278.346050	20.491637	0.003489	0.992383	127	0.995649	0.126869	-7.004610	-0.692688	0.977295	-6.955284	-0.146994	0.987348	1356	31.742966	12.337819	0.143436	2.461660	43.427273	54.327342	3.000158	11.658935	17.035517	10.186809	0.513264	2.389900	12.289169	6.784911	0.627295	2.728052	9.937666	4.720131	-0.041196	2.172981	14.343880	5.133524	-0.053671	2.513039	23.276735	11.169236	0.777498	2.547791	40.429939	50.577690	3.000158	11.658935	-0.187637	0.015739	0.342469	0.172463	-0.213538	-0.025410	0.455668	0.439631	0.113085	0.000580	-0.423304	-0.153840	-0.031426	-0.034823	0.234105	0.000771	-0.215715	-0.040983	0.780433	0.587403	-0.161143	0.049732	0.297692	0.037627	-inf	nan	nan	nan
3	1350	1028.554107	590.991683	4.843872	-3.729796	31.117458	699.330468	1029.105926	590.656211	1.361601	-3.296116	31.731325	766.390829	16.154558	0.001371	0.994586	90	0.914490	0.235516	0.442762	b	1026.464703	590.841338	2.647703	1016.794118	597.735294	14.201903	45.585266	1483.611825	22.184621	0.002111	0.994247	128	0.933338	0.175360	-6.988649	-1.978589	0.923597	-6.543467	-0.397902	0.989208	1348	30.622398	12.055510	-0.276394	1.822909	28.596503	22.380575	2.806433	10.990877	12.651077	6.471935	0.234927	2.240828	9.289176	3.835329	0.089462	2.339309	6.170483	3.354487	0.368384	2.368221	9.805994	3.441705	-0.330722	2.431534	13.693135	7.391023	0.278783	1.996892	22.595903	17.684306	2.806433	10.990877	0.008523	0.033195	-0.062428	-0.101869	0.003221	0.014177	0.129539	-0.023002	-0.111758	-0.037975	0.167876	0.196798	0.068197	-0.043932	-0.123268	0.201540	-0.116830	0.108691	0.316572	-0.174371	0.010164	0.079159	-0.015661	-0.168480	-inf	nan	nan	nan
3	1351	964.977586	582.501148	-12.773907	2.156837	44.876451	1291.460891	964.603585	582.426228	12.324446	-3.076823	46.108625	1387.340004	21.498687	0.003774	0.995626	128	0.961401	0.185687	0.605984	c	965.206497	582.277778	0.620919	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	-6.786237	-0.151293	0.989249	0.000000	0.000000	0.000000	-1	34.302978	13.573253	-0.285587	1.995224	48.016921	53.575158	2.235231	7.125169	13.590662	7.400344	0.617403	3.061287	9.434898	5.546882	0.502270	2.182945	11.681216	5.131393	-0.466441	2.081986	9.468256	5.524715	0.485815	2.181347	nan	nan	nan	nan	39.879657	44.495959	2.235231	7.125169	-0.151253	-0.023164	0.198169	0.227075	-0.279975	0.109941	0.726133	-0.104420	0.266075	0.103618	-0.728654	-0.098719	-0.275597	0.110447	0.723998	-0.109425	nan	nan	nan	nan	-0.228929	-0.108577	0.338602	0.615579	-inf	nan	nan	nan
3	1352	1004.337628	724.852064	-6.766812	5.987436	42.896004	1310.688428	1004.172813	724.111430	9.666274	-5.388612	44.906475	1371.275887	21.268692	0.003771	0.995061	126	0.954012	0.203787	0.717036	m	1000.028835	725.630893	4.413765	997.381356	743.347458	20.399722	23.949911	426.941963	12.177917	0.003439	0.982213	76	1.028070	0.100018	-6.816066	-0.174497	0.988670	-6.455913	-2.120214	0.947018	1358	34.853769	14.359352	-0.090974	2.134505	47.336799	49.795164	2.197516	7.113298	14.593911	8.139381	0.524238	2.567452	10.391565	5.628475	0.546842	2.658395	9.774416	4.482224	-0.053855	2.177726	11.704460	4.704959	-0.039555	2.307979	19.833484	8.199857	0.488662	2.643005	38.609592	40.614722	2.197516	7.113298	-0.050267	0.005422	0.025390	-0.056139	-0.185336	0.040247	0.441450	0.213847	0.106051	-0.006228	-0.298740	-0.042204	-0.057541	-0.014003	0.211641	-0.042118	-0.117157	-0.096432	0.563755	0.469888	-0.144013	0.005204	0.269051	0.157867	-inf	nan	nan	nan
3	1353	887.911366	724.975305	2.088629	-12.470034	43.799196	1230.202263	887.778201	727.048384	4.101850	-8.303696	41.684485	1207.931632	20.111903	0.003138	0.988030	118	0.949854	0.348240	0.660925	b	891.536442	724.404003	4.595337	901.613208	711.547170	20.777272	53.859673	2037.104602	25.826637	0.002755	0.991661	151	0.937940	0.295156	-7.034807	-0.873704	0.972104	-7.314343	-1.059534	0.956296	1343	39.380316	17.827542	0.012358	2.037776	46.510689	51.903057	2.452269	8.463217	13.670098	7.678469	0.504307	2.546133	9.715884	5.345062	0.537984	2.531038	8.892667	4.093427	-0.059087	2.256398	11.192701	4.334801	0.077710	2.432697	17.794367	8.558679	0.663550	2.627799	32.833279	36.639912	2.452269	8.463217	-0.151025	0.031973	0.287068	0.118638	-0.208339	0.017979	0.535564	0.268179	0.087451	-0.041590	-0.307827	0.047871	-0.058132	-0.030422	0.308773	0.029754	-0.180809	-0.056529	0.651977	0.565875	-0.159730	-0.009531	0.267830	0.173427	-inf	nan	nan	nan
3	1354	957.639325	669.727774	8.292500	7.338463	41.809605	1164.479364	957.347374	670.192902	7.042655	5.769728	42.870071	1299.614219	20.765126	0.001868	0.994527	122	0.950278	0.186595	0.695146	b	956.882440	666.547852	3.674581	975.469697	679.787879	20.505662	54.691781	1949.308641	25.449496	0.003842	0.997176	152	0.963699	0.167394	-6.927503	-0.329751	0.985259	-7.242311	-0.885609	0.965496	1342	33.927497	14.009937	-0.100823	2.043617	39.268713	39.030652	2.332022	7.681515	14.425528	7.820155	0.469649	2.566685	10.216899	5.503315	0.385146	2.325397	9.393755	4.525936	0.006187	2.155297	11.203573	4.758394	0.029673	2.225790	24.362216	7.873170	-0.478593	2.962725	32.584397	32.386859	2.332022	7.681515	-0.085092	0.017261	0.131458	0.038535	-0.173959	0.083442	0.445371	-0.061138	0.099850	0.029264	-0.318639	-0.167798	-0.081612	0.033608	0.325658	-0.173610	0.039605	-0.133428	-0.241941	0.703366	-0.134739	-0.008374	0.241478	0.186160	-inf	nan	nan	nan
3	1355	1026.635389	752.267689	-6.825448	7.023636	39.201002	1045.466987	1026.638848	751.910290	7.923065	-5.949291	40.737461	1131.332046	19.436404	0.003689	0.993439	116	0.966378	0.087095	0.776360	d	1025.476377	752.770352	1.446044	1013.051887	744.570755	15.442613	23.949911	426.941963	12.177917	0.003439	0.982213	76	1.028070	0.100018	-7.104868	-0.143022	0.985394	-6.455913	-2.120214	0.947018	1358	30.008085	12.882815	0.141815	2.164423	35.377441	30.725635	2.076870	6.469395	13.617691	7.146989	0.470686	2.686657	9.644507	5.028220	0.270308	2.082473	9.424001	4.505350	-0.183065	1.999455	9.863803	4.805471	0.166317	2.106544	17.158339	6.747119	0.165302	2.622153	32.426624	28.162822	2.076870	6.469395	-0.049621	-0.011822	0.016686	0.033832	-0.136930	0.094856	0.404448	-0.160485	0.133182	0.072433	-0.407839	-0.181426	-0.117754	0.079183	0.376684	-0.169811	-0.043981	-0.089482	0.277591	0.385868	-0.110065	-0.026255	0.191913	0.242294	-inf	nan	nan	nan
3	1356	937.779836	638.101381	8.221059	1.062420	40.184177	1155.268033	937.903686	637.369483	9.486334	-2.440411	42.932651	1278.346050	20.491637	0.003489	0.992383	127	0.995649	0.126869	0.706307	b	939.869457	639.224773	2.703027	929.961538	619.384615	19.660447	52.895568	1711.192081	23.707759	0.007579	0.995576	145	0.975576	0.071517	-6.955284	-0.146994	0.987348	-7.004610	-0.692688	0.977295	1349	31.867619	13.804557	0.139508	2.090376	39.507582	39.494877	2.379773	7.905989	14.244232	7.670815	0.461609	2.593051	10.066351	5.439158	0.358741	2.173637	9.318543	4.500858	-0.051486	2.082730	10.685797	4.901764	0.125510	2.208687	23.888139	7.218489	-0.624111	3.091152	34.800216	34.789025	2.379773	7.905989	-0.112465	0.018880	0.193867	0.082513	-0.168513	0.079978	0.426971	-0.094293	0.094310	0.035517	-0.297643	-0.148309	-0.104358	0.058406	0.353341	-0.157035	0.057910	-0.110217	-0.269821	0.711850	-0.128687	-0.013904	0.211124	0.181661	-inf	nan	nan	nan
3	1357	998.381535	777.571070	2.998738	3.371771	29.032968	629.226773	998.016402	777.779142	0.068157	-3.383368	30.147064	680.568736	15.212864	0.004669	0.978413	91	0.973211	0.069618	0.626234	b	998.077865	777.624696	0.166227	1010.763889	780.430556	13.020308	51.039905	1683.883089	23.647697	0.004154	0.995668	141	0.960663	0.043943	-6.876702	-1.062016	0.971273	-6.964003	-0.214616	0.986358	1347	24.837122	9.355625	-0.060681	1.998267	19.279489	5.069098	0.056063	2.771779	12.706246	6.032886	0.207240	2.342396	9.303536	3.519329	-0.294443	2.288574	5.809711	3.319783	0.363947	2.194322	9.304672	3.520253	-0.292087	2.288742	15.092376	6.325571	-0.064424	2.068936	17.982943	4.728201	0.056063	2.771779	0.014236	0.024882	-0.007456	-0.020402	0.051217	0.043742	-0.105120	-0.066911	-0.081260	0.031855	0.120637	-0.036851	0.051940	0.043451	-0.103370	-0.072152	-0.012901	0.064891	0.039825	-0.131282	0.052643	0.047013	-0.026851	-0.051890	-inf	nan	nan	nan
3	1358	996.051345	753.034195	2.075234	-6.058571	24.723017	410.611031	995.693165	753.621908	3.040477	-0.809778	23.949911	426.941963	12.177917	0.003439	0.982213	76	1.028070	0.100018	0.629990	b	995.412165	753.452780	0.327971	997.381356	743.347458	10.412219	44.906475	1371.275887	21.268692	0.003771	0.995061	126	0.954012	0.203787	-6.455913	-2.120214	0.947018	-6.816066	-0.174497	0.988670	1352	22.240088	7.930999	-0.125275	2.046874	18.935277	4.295085	0.274946	2.843545	10.159391	4.832735	0.213016	2.345220	7.425966	2.856411	-0.304341	2.265156	4.695832	2.684028	0.381813	2.133651	7.435868	2.849454	-0.314487	2.271675	11.968314	5.109067	-0.059695	2.115317	17.133041	3.886284	0.274946	2.843545	0.020940	0.023302	-0.031410	-0.013311	0.057114	0.041059	-0.118494	-0.023458	-0.070523	0.024770	0.154439	0.025055	0.056319	0.034444	-0.122980	-0.007978	0.046058	0.025860	-0.078631	-0.013306	0.057359	0.051750	-0.037306	-0.070163	-inf	nan	nan	nan
